what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1495159859353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495159860555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495159869806
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495159870212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495159873673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495161918885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165474496
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1495165478182
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495165478463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165526171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165532631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165533437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165535471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165535716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165536894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165538119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165539619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165539780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165540173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165540385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165781944
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1495165788763
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495165792678
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495165792834
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1495165795732
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495165795794
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495165906254
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495165907148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165914625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495165916707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168639954
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1495168644912
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495168648762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1495168671140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1495168674874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1495168675441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1495168675660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1495168675891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1495168676161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.activateEditor",1495168676408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168677630
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1495168677644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168683850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495168710699
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1495168715956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168727677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168734962
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495168735387
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495168735471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495168739271
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1495168742153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168774944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168782543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168787374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168789680
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.import",1495168789718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.maximizePart",1495168792100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168794644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168800744
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.import",1495168800774
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168805915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168808211
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.import",1495168808240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495168816844
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1495168887923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168921156
error,log,,,"Unhandled event loop exception",1495168921456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168922883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495168926683
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.import",1495168939157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168942252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168943022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168948564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168950086
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.import",1495168959001
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.import",1495168961017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495168964200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495168983159
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1495168984018
error,log,,,"Launch configuration DocsConnectionPropsHelper references non-existing project libraryManager.",1495168984022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168984045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168985859
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1495168987096
error,log,,,"Launch configuration DocsConnectionPropsHelper references non-existing project libraryManager.",1495168987099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168987128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495168993456
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1495168997642
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1495168998256
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495169000157
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495169007533
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1495169009883
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1495169010353
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495169012821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495169016813
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1495169017729
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1495169018192
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495169022192
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showRulerContextMenu",1495169024466
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1495169028361
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1495169037216
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1495169038189
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1495169051027
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495169051053
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1495169053109
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1495169056757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495169056784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495169076972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495169118869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495169128132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495169141396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495169154536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495169194959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495169204948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495169218288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495169230255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495169263697
