what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1494905533534
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1494905533534
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1494905533562
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1494905533563
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1494905533564
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1494905533564
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1494905533565
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1494905533566
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1494905533569
os,sysinfo,,,"win32",1494905533573
arch,sysinfo,,,"x86",1494905533573
ws,sysinfo,,,"win32",1494905533573
locale,sysinfo,,,"zh_CN",1494905533573
processors,sysinfo,,,"2",1494905533573
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1494905533573
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1494905533573
java.specification.name,sysinfo,,,"Java Platform API Specification",1494905533573
java.specification.vendor,sysinfo,,,"Oracle Corporation",1494905533573
java.specification.version,sysinfo,,,"1.7",1494905533573
java.vendor,sysinfo,,,"Oracle Corporation",1494905533573
java.version,sysinfo,,,"1.7.0_25",1494905533573
java.vm.info,sysinfo,,,"mixed mode",1494905533573
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1494905533573
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1494905533573
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1494905533573
java.vm.specification.version,sysinfo,,,"1.7",1494905533573
java.vm.vendor,sysinfo,,,"Oracle Corporation",1494905533573
java.vm.version,sysinfo,,,"23.25-b01",1494905533573
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1494905533891
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1494905533980
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1494905534242
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1494905534243
